memberAddress,DelegateKey,proposalId,proposalIndex,address,blockNumber,vote
0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,undefined,124,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10292307,2,
0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,undefined,126,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10292308,1,
0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,undefined,123,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10292469,2,
0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,undefined,127,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10292491,2,
0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,undefined,125,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10292505,2,
0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,undefined,127,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10296270,1,
0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,undefined,126,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10296278,1,
0x9ac9c636404C8d46D9eb966d7179983Ba5a3941A,0x9ac9c636404C8d46D9eb966d7179983Ba5a3941A,undefined,125,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10296543,1,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,125,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10296783,1,
0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,undefined,125,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10296897,2,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,123,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10297533,1,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,127,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10297537,1,
0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,undefined,123,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10297949,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,126,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10306920,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,127,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10306925,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,123,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10306935,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,125,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10307015,2,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,127,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10314639,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,123,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10317104,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,124,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10317425,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,126,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10321564,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,125,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10321671,2,
0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,undefined,123,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10327610,1,
0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,undefined,127,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10327653,1,
0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,undefined,126,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10327680,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,124,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10328767,1,
0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,undefined,128,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10541769,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,128,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10548807,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,128,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10560893,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,128,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10562890,2,
0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,undefined,128,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10562927,1,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,129,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11198368,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,undefined,129,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11205135,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,129,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11205595,1,
0xABbd0c374F54EdC4392C9Ff45DB9B65E91Bc2678,0x005bEE87D3489b0ab57692dCC1e5BF58D3A494E6,undefined,129,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11207023,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,129,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11211947,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,130,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11311790,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,130,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11322710,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,undefined,130,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11328605,1,
0x66666630B6260170d05365521a9aC2c3702bc0D0,0x7ab874Eeef0169ADA0d225E9801A3FfFfa26aAC3,undefined,130,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11328963,1,
0x66666630B6260170d05365521a9aC2c3702bc0D0,0x7ab874Eeef0169ADA0d225E9801A3FfFfa26aAC3,undefined,131,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11328979,2,
0x2B0F6fD62DcEc4E997BB08f20a731cb36A8E3042,0x1c9e5aba9bce815Ed3bB7d9455931b84c56D5114,undefined,131,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11361388,1,
0xFcC41c4614bD464bA28ad96f93aAdaA7bA6c8680,0xFcC41c4614bD464bA28ad96f93aAdaA7bA6c8680,undefined,132,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11361498,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,undefined,131,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11361655,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,undefined,132,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11361655,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,132,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11362121,1,
0x0f0957C08314205327BbeC069307390251FbcA91,0x3B052Bc66B9D010567a999484b8dF19e0b34B198,undefined,131,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11374333,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,133,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11681532,2,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,133,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11687978,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,undefined,133,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,11688075,1,
0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,undefined,134,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12745873,1,
0xaC4361f56c82Ed59D533d45129F407015D84702a,0xaC4361f56c82Ed59D533d45129F407015D84702a,undefined,142,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12757144,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,142,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12769263,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,140,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12769263,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,139,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12769276,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,138,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12769276,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,137,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12769276,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,136,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12769420,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,135,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12769423,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,134,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12769423,1,
0xDf95439916Bc1a4EABC3Df006665dd31B424E174,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,undefined,139,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12770920,1,
0xDf95439916Bc1a4EABC3Df006665dd31B424E174,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,undefined,135,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12770922,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,141,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12770965,1,
0xDf95439916Bc1a4EABC3Df006665dd31B424E174,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,undefined,142,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12771489,1,
0xDf95439916Bc1a4EABC3Df006665dd31B424E174,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,undefined,134,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12771600,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x10F5d45854e038071485AC9e402308cF80D2d2fE,undefined,134,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12776578,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x10F5d45854e038071485AC9e402308cF80D2d2fE,undefined,141,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12776602,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x10F5d45854e038071485AC9e402308cF80D2d2fE,undefined,139,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12776602,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x10F5d45854e038071485AC9e402308cF80D2d2fE,undefined,138,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12787752,1,
0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,undefined,142,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,12793973,1,
0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,undefined,143,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,13108857,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,143,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,13109447,1,
0x2619c649d98DDdDBB0B218823354FE1D41bF5Ce0,0x2619c649d98DDdDBB0B218823354FE1D41bF5Ce0,undefined,143,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,13139837,1,
